Accel_X,Accel_Y,Accel_Z,Body_Temp_F,Heart_rate,label,Predicted_Activity,Status
1.13,-1.9,12.3,75.99,96,running,running,abnormal
4.94,-0.07,10.87,75.87,93,running,running,abnormal
1.41,-1.58,8.37,75.99,92,running,running,abnormal
-0.02,-4.73,9.12,75.87,136,running,running,abnormal
0.53,-1.9,10.38,75.99,144,running,running,abnormal
0.6,-2.23,10.14,75.99,160,running,running,abnormal
4.12,-1.46,9.17,75.99,173,running,running,abnormal
6.39,-2.59,10.33,75.99,179,running,running,abnormal
-1.4,-1.88,8.34,75.99,157,running,running,abnormal
-1.41,-4.38,12.28,75.87,158,running,running,abnormal
2.61,-0.87,5.99,75.87,158,running,running,abnormal
3.8,-3.45,7.58,75.87,131,running,running,abnormal
-0.13,-4.27,10.14,75.87,125,running,running,abnormal
-0.36,-2.14,8.2,75.99,125,running,running,abnormal
2.0,-2.32,11.85,75.99,125,running,running,abnormal
1.29,-0.42,7.74,75.99,88,running,running,abnormal
3.36,-4.07,10.66,75.99,77,running,running,abnormal
0.12,-3.02,5.88,75.99,77,running,running,abnormal
2.89,-1.04,9.37,75.99,77,running,running,abnormal
2.62,-1.82,9.4,75.87,65,running,running,abnormal
4.84,0.63,11.67,75.87,60,running,running,abnormal
2.23,-3.57,7.94,75.99,60,running,running,abnormal
1.18,-5.75,9.94,75.99,60,running,running,abnormal
0.2,-8.13,13.18,75.99,60,running,running,abnormal
3.86,-2.09,6.13,75.99,0,running,running,abnormal
2.67,-1.77,9.5,75.99,0,running,running,abnormal
-0.68,-6.44,8.7,75.99,106,running,running,abnormal
2.73,-1.85,10.74,75.99,119,running,running,abnormal
1.32,0.03,10.65,75.99,134,running,running,abnormal
2.82,-1.95,10.71,75.99,134,running,running,abnormal
1.46,-3.19,7.25,75.99,134,running,running,abnormal
2.88,-2.09,11.41,75.99,0,running,running,abnormal
1.02,-4.19,9.31,75.99,0,running,running,abnormal
1.39,-2.33,11.07,75.99,121,running,running,abnormal
0.36,-0.28,10.81,75.99,121,running,running,abnormal
2.86,-1.58,11.45,75.99,121,running,running,abnormal
2.54,0.38,11.17,75.87,125,running,running,abnormal
0.68,-5.93,7.99,75.99,147,running,running,abnormal
3.58,-1.85,11.74,75.87,153,running,running,abnormal
-0.24,-2.8,8.96,75.87,185,running,running,abnormal
4.39,-1.47,10.5,75.99,200,running,running,abnormal
0.4,-0.27,11.03,75.99,200,running,running,abnormal
0.53,-4.08,10.8,75.99,161,running,running,abnormal
0.68,-1.4,8.94,75.87,147,running,running,abnormal
2.19,-2.64,7.5,75.87,147,running,running,abnormal
0.81,-1.1,10.33,75.87,130,running,running,abnormal
0.29,-0.91,9.94,75.99,132,running,running,abnormal
3.32,-3.12,8.98,75.99,153,running,running,abnormal
1.3,-2.26,7.97,75.99,173,running,running,abnormal
2.91,-1.1,11.89,75.99,151,running,running,abnormal
1.68,-4.63,8.92,75.99,153,running,running,abnormal
0.19,-5.97,10.63,75.87,142,running,running,abnormal
2.12,-3.7,14.73,75.99,134,running,running,abnormal
1.55,-1.13,9.41,75.99,140,running,running,abnormal
3.23,-1.97,11.93,75.99,174,running,running,abnormal
1.51,-4.04,9.84,75.99,179,running,running,abnormal
0.67,-5.05,7.87,75.99,153,running,running,abnormal
1.84,-2.05,9.57,75.87,140,running,running,abnormal
1.02,-1.87,9.54,75.87,141,running,running,abnormal
1.87,-0.7,10.63,75.99,131,running,running,abnormal
1.61,-1.43,6.52,75.99,125,running,running,abnormal
1.98,-2.09,9.59,75.99,122,running,running,abnormal
0.08,-5.22,8.24,75.99,149,running,running,abnormal
0.88,-2.71,8.89,75.99,149,running,running,abnormal
1.14,-3.45,11.47,75.99,149,running,running,abnormal
1.21,-1.93,9.87,75.99,0,running,running,abnormal
3.26,-2.73,11.17,75.99,0,running,running,abnormal
3.46,1.43,12.78,75.99,169,running,running,abnormal
2.51,-2.7,7.93,75.99,152,running,running,abnormal
-0.48,-3.13,8.94,75.99,152,running,running,abnormal
0.39,-2.29,7.84,75.87,132,running,running,abnormal
-0.81,-2.87,9.86,75.99,120,running,running,abnormal
0.55,-3.4,12.17,75.99,115,running,running,abnormal
2.21,-1.21,6.84,75.99,115,running,running,abnormal
1.35,-2.33,9.23,75.99,115,running,running,abnormal
-0.25,-4.39,9.03,75.99,0,running,running,abnormal
0.43,-2.79,8.84,75.99,238,running,running,abnormal
0.5,-2.54,11.03,75.99,203,running,running,abnormal
0.92,-0.97,9.38,75.99,200,running,running,abnormal
1.26,-3.97,8.18,75.99,164,running,running,abnormal
2.45,1.37,11.72,75.99,151,running,running,abnormal
0.15,-0.95,8.96,75.99,151,running,running,abnormal
-1.55,-5.75,7.55,75.99,102,running,running,abnormal
0.32,-1.96,8.62,75.99,102,running,running,abnormal
-0.38,-1.27,9.72,75.99,87,running,running,abnormal
3.53,-3.21,8.57,75.87,79,running,running,abnormal
3.43,-1.97,12.37,75.99,76,running,running,abnormal
3.28,-2.65,10.14,75.99,74,running,running,abnormal
-1.52,-4.39,9.86,75.99,73,running,running,abnormal
1.14,-2.06,9.41,75.99,77,running,running,abnormal
1.64,-2.25,12.24,75.99,79,running,running,abnormal
3.47,-2.3,9.54,75.99,90,running,running,abnormal
1.95,-0.55,11.02,75.99,98,running,running,abnormal
1.71,-4.0,7.86,75.99,103,running,running,abnormal
-0.76,-2.87,8.48,75.99,113,running,running,abnormal
0.82,-1.35,11.14,75.99,128,running,running,abnormal
0.67,-2.48,9.24,75.99,163,running,running,abnormal
2.64,-1.24,10.48,75.99,194,running,running,abnormal
3.21,-1.81,8.33,75.99,207,running,running,abnormal
1.57,-2.3,12.31,75.99,198,running,running,abnormal
0.03,-1.98,8.33,75.99,187,running,running,abnormal
0.68,-1.97,11.85,75.99,197,running,running,abnormal
1.6,-0.62,10.3,75.99,181,running,running,abnormal
3.78,-1.04,9.18,75.99,173,running,running,abnormal
2.5,-2.11,10.45,75.99,177,running,running,abnormal
3.49,-1.9,10.46,75.99,172,running,running,abnormal
-0.38,-2.24,10.06,75.99,188,running,running,abnormal
0.7,-1.31,9.13,75.99,204,running,running,abnormal
0.92,-1.5,11.85,75.99,197,running,running,abnormal
5.52,-1.37,11.06,75.99,200,running,running,abnormal
1.12,-1.03,8.8,75.87,194,running,running,abnormal
1.78,-1.75,10.05,75.87,194,running,running,abnormal
0.16,-3.54,7.37,75.87,194,running,running,abnormal
0.59,-2.6,9.86,75.87,0,running,running,abnormal
1.19,-2.26,10.64,75.99,0,running,running,abnormal
0.65,-1.79,8.59,75.99,148,running,running,abnormal
2.39,-0.01,10.25,75.99,150,running,running,abnormal
1.96,-2.59,9.16,75.87,148,running,running,abnormal
3.16,-4.14,10.25,75.99,152,running,running,abnormal
0.42,-2.2,8.17,75.99,150,running,running,abnormal
-0.39,-4.24,10.56,75.99,163,running,running,abnormal
2.99,-0.74,12.33,75.99,173,running,running,abnormal
4.14,-0.92,10.03,75.99,172,running,running,abnormal
1.35,-0.46,8.99,75.99,149,running,running,abnormal
2.53,-2.44,8.55,75.99,139,running,running,abnormal
1.07,-4.82,7.59,75.99,121,running,running,abnormal
-0.03,-2.23,9.66,75.99,129,running,running,abnormal
0.84,-0.94,9.37,75.99,123,running,running,abnormal
1.84,-4.29,9.52,75.99,120,running,running,abnormal
3.01,0.52,11.98,75.99,143,running,running,abnormal
0.86,-3.67,8.72,75.99,157,running,running,abnormal
-0.08,-5.11,11.06,75.99,161,running,running,abnormal
-0.62,-1.46,8.61,75.99,161,running,running,abnormal
3.15,-1.26,6.47,75.99,133,running,running,abnormal
1.59,0.25,8.88,75.99,116,running,running,abnormal
-2.21,-3.14,9.44,75.87,121,running,running,abnormal
-1.1,-0.49,7.28,75.99,114,running,running,abnormal
3.29,-0.87,11.24,75.99,114,running,running,abnormal
1.86,-1.21,9.31,75.99,114,running,running,abnormal
3.32,-5.06,7.81,75.99,114,running,running,abnormal
1.87,-5.73,11.24,75.99,0,running,running,abnormal
0.88,-3.42,11.54,75.99,79,running,running,abnormal
3.57,-0.92,6.45,75.99,83,running,running,abnormal
2.46,-1.51,11.78,75.99,83,running,running,abnormal
-1.74,-4.88,9.39,75.99,75,running,running,abnormal
-0.13,-2.65,7.44,75.99,73,running,running,abnormal
1.16,-4.72,9.38,75.99,73,running,running,abnormal
3.26,-3.35,10.96,75.87,75,running,running,abnormal
3.34,-2.9,6.71,75.99,83,running,running,abnormal
-0.27,-4.89,9.47,75.87,101,running,running,abnormal
0.18,-2.84,9.25,75.99,130,running,running,abnormal
4.62,-0.17,8.52,75.99,166,running,running,abnormal
1.78,-2.41,9.36,75.87,168,running,running,abnormal
-0.52,-5.23,9.79,75.87,164,running,running,abnormal
2.32,-1.02,9.0,75.99,155,running,running,abnormal
1.57,-2.78,10.24,75.99,152,running,running,abnormal
2.69,-2.13,12.14,75.87,137,running,running,abnormal
2.27,-1.25,6.25,75.99,130,running,running,abnormal
4.1,-2.99,7.75,75.99,117,running,running,abnormal
1.67,-3.64,11.26,75.99,115,running,running,abnormal
-0.53,-0.68,8.5,75.87,111,running,running,abnormal
3.52,-1.97,8.29,75.87,111,running,running,abnormal
0.38,-1.4,6.84,75.99,111,running,running,abnormal
1.32,-3.38,9.71,75.99,111,running,running,abnormal
-1.2,-4.69,11.02,75.99,0,running,running,abnormal
-1.55,-2.17,10.33,75.99,126,running,running,abnormal
1.73,-4.21,7.17,75.99,125,running,running,abnormal
3.96,-2.9,12.68,75.99,131,running,running,abnormal
0.28,-1.69,7.25,75.99,113,running,running,abnormal
-2.53,-5.31,10.86,75.99,108,running,running,abnormal
0.05,-2.8,6.92,75.99,108,running,running,abnormal
-0.97,-2.63,9.61,75.99,108,running,running,abnormal
2.06,-3.2,10.73,75.99,108,running,running,abnormal
3.26,0.1,9.51,75.87,0,running,running,abnormal
1.79,-2.18,7.94,75.87,180,running,running,abnormal
0.73,-3.56,8.67,75.99,180,running,running,abnormal
1.39,-0.97,8.7,75.99,137,running,running,abnormal
0.52,-0.29,9.83,75.87,124,running,running,abnormal
2.17,-2.31,9.31,75.99,119,running,running,abnormal
2.06,-0.41,9.52,75.87,119,running,running,abnormal
2.3,-1.01,10.23,75.87,119,running,running,abnormal
-0.72,-4.73,9.29,75.99,0,running,running,abnormal
1.34,-2.99,12.39,75.87,0,running,running,abnormal
-1.96,-0.24,7.96,75.99,111,running,running,abnormal
2.48,-0.94,8.49,75.99,115,running,running,abnormal
1.39,-1.86,11.34,75.99,115,running,running,abnormal
2.87,-3.66,11.22,75.99,115,running,running,abnormal
1.4,-2.78,8.83,75.99,94,running,running,abnormal
2.35,-2.86,12.93,75.99,88,running,running,abnormal
0.41,-2.47,8.4,75.99,88,running,running,abnormal
0.11,-1.04,10.48,75.87,88,running,running,abnormal
3.46,-2.08,11.0,75.87,88,running,running,abnormal
0.64,-1.3,9.48,75.99,0,running,running,abnormal
3.45,-1.65,9.44,75.99,167,running,running,abnormal
-0.3,-3.38,9.07,75.99,159,running,running,abnormal
-0.86,-1.77,8.12,75.99,169,running,running,abnormal
2.88,-0.85,11.76,75.99,170,running,running,abnormal
1.64,-2.73,10.5,75.87,167,running,running,abnormal
0.94,-1.5,8.84,75.99,166,running,running,abnormal
2.81,-2.01,8.76,75.99,166,running,running,abnormal
0.86,-3.71,9.57,75.99,166,running,running,abnormal
-1.19,-3.68,8.39,75.99,0,running,running,abnormal
1.56,-0.9,7.44,75.87,0,running,running,abnormal
-1.06,-1.55,9.66,75.99,89,running,running,abnormal
2.86,-3.39,10.05,75.99,105,running,running,abnormal
1.62,-2.89,11.43,75.99,134,running,running,abnormal
4.24,-1.22,10.97,75.99,153,running,running,abnormal
-1.05,-6.16,7.88,75.87,178,running,running,abnormal
1.32,-2.66,7.71,75.99,187,running,running,abnormal
0.01,-2.19,9.42,75.99,187,running,running,abnormal
-0.48,-0.61,9.39,75.99,187,running,running,abnormal
2.77,-1.66,9.21,75.87,0,running,running,abnormal
1.06,-2.64,8.23,75.87,0,running,running,abnormal
3.64,-4.03,10.31,75.87,116,running,running,abnormal
-0.22,-5.49,7.78,75.87,110,running,running,abnormal
1.56,-3.54,7.4,75.87,110,running,running,abnormal
0.62,-1.96,9.43,75.87,102,running,running,abnormal
1.19,-2.33,10.18,75.87,106,running,running,abnormal
0.95,-1.23,9.05,75.99,107,running,running,abnormal
2.49,-1.7,8.94,75.87,111,running,running,abnormal
0.68,-4.9,8.32,75.87,96,running,running,abnormal
0.59,-2.52,12.55,75.99,92,running,running,abnormal
-0.29,-3.13,8.16,75.87,94,running,running,abnormal
1.82,-2.21,7.69,75.99,91,running,running,abnormal
1.9,-1.24,7.31,75.99,95,running,running,abnormal
3.39,-2.51,7.83,75.99,97,running,running,abnormal
2.19,-4.73,11.22,75.99,97,running,running,abnormal
-1.76,-6.54,7.96,75.99,97,running,running,abnormal
1.99,-2.86,10.55,75.87,0,running,running,abnormal
0.47,-0.8,8.48,75.99,0,running,running,abnormal
3.44,-1.54,9.78,75.99,0,running,running,abnormal
0.83,-2.37,9.21,75.87,0,running,running,abnormal
1.93,-2.41,9.52,75.87,0,running,running,abnormal
-1.43,-5.22,7.39,75.87,0,running,running,abnormal
0.72,-3.42,8.14,75.87,0,running,running,abnormal
-0.08,-1.66,9.5,75.87,92,running,running,abnormal
0.56,-1.81,8.21,75.87,101,running,running,abnormal
2.62,-2.77,8.14,75.87,101,running,running,abnormal
0.36,-5.27,8.21,75.87,109,running,running,abnormal
0.2,-2.0,11.11,75.87,115,running,running,abnormal
0.86,-1.97,12.21,75.87,125,running,running,abnormal
4.36,-0.77,10.83,75.87,148,running,running,abnormal
1.0,-0.89,8.6,75.87,150,running,running,abnormal
-0.16,-7.18,8.11,75.87,156,running,running,abnormal
1.89,-1.59,12.58,75.87,169,running,running,abnormal
0.59,-3.5,12.93,75.87,169,running,running,abnormal
3.82,-2.21,11.21,75.87,171,running,running,abnormal
3.84,-3.53,10.85,75.87,171,running,running,abnormal
-1.19,-3.26,8.68,75.87,171,running,running,abnormal
-0.46,-1.09,7.06,75.87,123,running,running,abnormal
2.7,-1.9,9.21,75.87,106,running,running,abnormal
1.23,-1.29,8.23,75.87,106,running,running,abnormal
2.3,-1.56,10.88,75.87,97,running,running,abnormal
0.44,-4.88,7.73,75.87,95,running,running,abnormal
2.75,-4.76,12.23,75.87,93,running,running,abnormal
0.48,-1.95,8.75,75.87,93,running,running,abnormal
3.09,-3.01,9.24,75.87,86,running,running,abnormal
5.09,-2.52,11.82,75.87,136,running,running,abnormal
1.06,-2.23,7.5,75.87,144,running,running,abnormal
-1.89,-2.76,8.18,75.87,144,running,running,abnormal
-0.3,-3.59,7.1,75.87,144,running,running,abnormal
2.36,-1.0,8.95,75.87,0,running,running,abnormal
3.4,-4.19,10.12,75.87,0,running,running,abnormal
2.17,-3.06,10.38,75.87,0,running,running,abnormal
-2.88,-4.74,9.47,75.87,0,running,running,abnormal
1.15,-2.02,8.2,75.87,0,running,running,abnormal
-0.55,-3.68,9.43,75.87,0,running,running,abnormal
2.76,-0.72,7.69,75.87,97,running,running,abnormal
0.95,-2.79,6.86,75.87,108,running,running,abnormal
-0.1,-5.35,9.37,75.87,124,running,running,abnormal
1.87,-3.48,10.14,75.87,131,running,running,abnormal
1.63,-3.91,8.48,75.87,131,running,running,abnormal
2.94,-3.63,8.94,75.87,131,running,running,abnormal
3.46,-3.63,10.97,75.87,0,running,running,abnormal
1.05,-3.27,7.01,75.87,0,running,running,abnormal
-1.66,-7.02,8.52,75.87,60,running,running,abnormal
1.41,-2.04,6.87,75.87,63,running,running,abnormal
1.51,-2.22,8.25,75.87,65,running,running,abnormal
4.44,-1.61,11.36,75.87,73,running,running,abnormal
3.93,-2.51,11.38,75.87,73,running,running,abnormal
0.31,-3.03,8.54,75.87,77,running,running,abnormal
1.1,-1.58,9.66,75.87,91,running,running,abnormal
1.42,-1.93,9.23,75.87,114,running,running,abnormal
3.07,-1.97,13.55,75.87,142,running,running,abnormal
0.62,-2.79,9.66,75.87,139,running,running,abnormal
-0.19,-4.37,8.87,75.87,179,running,running,abnormal
1.55,-2.38,9.39,75.87,186,running,running,abnormal
1.41,-2.57,9.87,75.87,183,running,running,abnormal
1.78,-3.27,11.13,75.99,183,running,running,abnormal
3.82,-6.13,11.03,75.87,183,running,running,abnormal
-2.12,-6.01,8.49,75.87,0,running,running,abnormal
2.14,-1.05,8.14,75.87,183,running,running,abnormal
-0.61,-3.07,10.24,75.87,188,running,running,abnormal
2.03,-2.2,5.74,75.87,179,running,running,abnormal
4.44,-1.5,13.51,75.99,183,running,running,abnormal
1.34,-2.8,9.45,75.87,171,running,running,abnormal
-0.14,-6.81,8.75,75.87,168,running,running,abnormal
1.25,-2.07,8.84,75.87,160,running,running,abnormal
-1.56,-2.57,10.43,75.87,169,running,running,abnormal
2.32,-3.62,10.98,75.87,180,running,running,abnormal
3.49,-2.12,11.6,75.87,191,running,running,abnormal
2.48,-2.88,8.94,75.87,188,running,running,abnormal
-1.51,-4.99,8.68,75.87,185,running,running,abnormal
2.93,-1.36,7.67,75.87,181,running,running,abnormal
-0.73,-0.77,9.68,75.87,179,running,running,abnormal
3.59,-1.2,11.7,75.87,178,running,running,abnormal
1.13,-1.0,9.8,75.87,186,running,running,abnormal
0.92,-3.66,9.42,75.87,194,running,running,abnormal
-1.07,-3.68,9.64,75.87,171,running,running,abnormal
-0.22,-2.23,10.02,75.87,171,running,running,abnormal
-0.08,-2.18,9.5,75.87,171,running,running,abnormal
2.38,-3.1,8.99,75.87,171,running,running,abnormal
2.6,-2.72,11.48,75.87,0,running,running,abnormal
3.43,-1.45,8.44,75.87,112,running,running,abnormal
1.89,-3.34,10.04,75.87,109,running,running,abnormal
-1.93,-5.06,10.17,75.87,107,running,running,abnormal
0.92,-3.33,9.25,75.87,113,running,running,abnormal
0.68,-4.05,8.49,75.87,110,running,running,abnormal
1.9,-1.88,10.03,75.87,107,running,running,abnormal
2.73,-2.67,9.96,75.87,102,running,running,abnormal
2.15,-0.51,9.06,75.87,102,running,running,abnormal
1.36,-2.65,9.14,75.87,96,running,running,abnormal
-2.07,-4.59,8.72,75.87,95,running,running,abnormal
0.93,-2.12,9.55,75.87,96,running,running,abnormal
1.12,-1.33,10.98,75.87,92,running,running,abnormal
2.5,-3.07,9.1,75.87,95,running,running,abnormal
3.16,-1.68,11.79,75.87,103,running,running,abnormal
0.86,-2.18,9.5,75.87,109,running,running,abnormal
1.08,-5.94,7.8,75.87,130,running,running,abnormal
0.86,-1.82,9.47,75.87,127,running,running,abnormal
0.92,-1.55,10.04,75.87,131,running,running,abnormal
2.5,-1.56,7.73,75.87,126,running,running,abnormal
0.38,-2.22,9.07,75.87,114,running,running,abnormal
0.72,-4.52,8.8,75.87,113,running,running,abnormal
2.65,-2.76,12.82,75.87,104,running,running,abnormal
0.11,-1.94,8.56,75.87,110,running,running,abnormal
-0.59,-1.73,10.2,75.87,106,running,running,abnormal
1.92,-2.0,11.47,75.87,102,running,running,abnormal
1.67,-1.27,8.49,75.87,109,running,running,abnormal
3.5,-3.11,13.82,75.87,110,running,running,abnormal
1.32,-4.59,10.75,75.87,108,running,running,abnormal
0.07,-2.14,8.07,75.76,112,running,running,abnormal
-0.56,-3.23,12.3,75.87,106,running,running,abnormal
0.97,-2.77,9.3,75.87,106,running,running,abnormal
1.22,-0.72,9.83,75.99,106,running,running,abnormal
1.16,-5.06,12.38,75.87,113,running,running,abnormal
0.09,-1.76,5.87,75.87,106,running,running,abnormal
2.07,-0.12,11.57,75.87,111,running,running,abnormal
1.42,0.52,8.77,75.99,114,running,running,abnormal
-1.72,-4.45,9.95,75.87,126,running,running,abnormal
-0.9,-1.38,5.49,75.87,142,running,running,abnormal
2.47,-2.28,10.74,75.99,155,running,running,abnormal
3.36,-6.81,14.82,75.99,155,running,running,abnormal
1.53,-2.05,4.72,75.87,136,running,running,abnormal
-0.99,-0.83,7.85,75.87,136,running,running,abnormal
2.26,0.92,8.42,75.87,105,running,running,abnormal
-0.32,-6.05,11.59,75.99,105,running,running,abnormal
-3.9,-4.2,14.8,75.87,92,running,running,abnormal
1.31,-2.34,7.4,75.87,89,running,running,abnormal
2.42,-2.82,9.17,75.87,81,running,running,abnormal
0.1,-1.48,12.26,75.99,76,running,running,abnormal
4.1,-0.56,11.03,75.99,72,running,running,abnormal
2.74,0.48,7.47,75.87,72,running,running,abnormal
1.84,-2.51,11.16,75.99,118,running,running,abnormal
-0.52,-0.37,10.23,75.99,122,running,running,abnormal
2.89,-0.73,9.11,75.99,132,running,running,abnormal
1.91,-0.24,9.39,75.99,151,running,running,abnormal
0.28,-3.92,11.37,75.99,153,running,running,abnormal
2.55,-0.7,8.82,75.99,137,running,running,abnormal
2.16,-0.63,10.34,75.99,124,running,running,abnormal
4.21,-0.33,10.35,75.99,125,running,running,abnormal
2.76,-2.62,6.6,75.99,136,running,running,abnormal
-1.03,-2.95,10.72,75.99,135,running,running,abnormal
-0.09,0.01,10.55,75.99,134,running,running,abnormal
3.35,-1.14,6.23,75.99,144,running,running,abnormal
0.91,-2.14,7.03,75.99,145,running,running,abnormal
1.42,-4.01,10.68,75.99,132,running,running,abnormal
-0.21,-3.15,9.8,75.99,128,running,running,abnormal
0.06,-1.53,6.58,75.99,123,running,running,abnormal
2.79,-0.63,12.86,75.99,129,running,running,abnormal
0.93,0.58,9.95,75.99,129,running,running,abnormal
1.2,-3.06,8.21,75.99,129,running,running,abnormal
-0.9,-3.62,8.71,76.1,0,running,running,abnormal
0.58,-2.02,8.77,76.1,92,running,running,abnormal
2.08,0.44,8.4,76.1,96,running,running,abnormal
1.6,-1.25,7.58,75.99,106,running,running,abnormal
1.27,0.05,10.15,75.99,106,running,running,abnormal
-0.82,-5.16,8.42,76.1,106,running,running,abnormal
0.32,-2.54,9.42,75.99,0,running,running,abnormal
1.96,-1.4,11.15,76.1,150,running,running,abnormal
1.13,-0.77,9.6,76.1,141,running,running,abnormal
0.03,-1.16,8.88,75.99,142,running,running,abnormal
2.13,-1.6,8.56,76.1,129,running,running,abnormal
0.27,-2.68,9.27,76.1,129,running,running,abnormal
-2.25,-5.07,8.53,76.1,115,running,running,abnormal
0.64,-1.01,6.9,76.1,111,running,running,abnormal
1.4,0.22,10.23,75.99,100,running,running,abnormal
2.7,-1.32,11.03,76.1,101,running,running,abnormal
3.3,-1.77,12.87,76.21,102,running,running,abnormal
2.46,-2.25,9.91,76.1,114,running,running,abnormal
-0.99,-3.61,8.5,76.1,132,running,running,abnormal
0.71,-0.8,10.23,76.1,150,running,running,abnormal
-0.83,-0.35,8.92,76.1,137,running,running,abnormal
2.72,-2.22,9.83,75.99,137,running,running,abnormal
1.09,-1.4,8.55,76.1,141,running,running,abnormal
2.59,-2.26,9.87,76.1,141,running,running,abnormal
1.05,-3.19,8.01,76.1,141,running,running,abnormal
-2.34,-3.68,8.73,76.1,0,running,running,abnormal
0.82,-1.63,9.49,76.21,0,running,running,abnormal
1.19,-1.3,11.24,76.1,112,running,running,abnormal
1.34,-0.27,11.0,76.1,106,running,running,abnormal
3.51,-0.02,8.43,76.1,107,running,running,abnormal
1.01,-1.74,8.73,76.1,107,running,running,abnormal
3.3,-1.82,10.16,76.21,107,running,running,abnormal
1.31,-3.97,7.99,76.1,79,running,running,abnormal
-0.34,-1.29,10.6,76.1,79,running,running,abnormal
1.51,-0.7,7.88,76.1,71,running,running,abnormal
1.3,2.64,10.74,76.21,71,running,running,abnormal
2.6,-0.45,9.18,76.21,71,running,running,abnormal
1.19,-0.89,9.41,76.1,61,running,running,abnormal
2.71,-1.3,9.99,76.1,61,running,running,abnormal
0.39,-1.63,8.89,76.1,56,running,running,abnormal
0.61,-3.04,9.62,76.1,55,running,running,abnormal
1.54,-1.56,8.45,76.1,55,running,running,abnormal
1.34,-1.3,10.68,76.21,53,running,running,abnormal
-0.09,0.63,9.42,76.21,54,running,running,abnormal
1.73,-0.79,10.22,76.21,68,running,running,abnormal
0.87,-0.84,9.82,76.21,75,running,running,abnormal
1.25,-1.54,8.8,76.21,90,running,running,abnormal
-0.18,-2.75,8.82,76.21,90,running,running,abnormal
0.1,-2.73,9.9,76.1,89,running,running,abnormal
1.68,-0.84,8.94,76.1,88,running,running,abnormal
-0.25,-1.17,10.78,76.21,93,running,running,abnormal
1.09,0.7,10.76,76.21,100,running,running,abnormal
2.1,-0.98,9.46,76.21,99,running,running,abnormal
-0.57,-0.77,9.26,76.21,97,running,running,abnormal
2.36,-1.76,9.34,76.21,98,running,running,abnormal
0.76,-3.99,8.49,76.21,110,running,running,abnormal
-0.61,-3.1,8.62,76.21,118,running,running,abnormal
1.07,-0.96,11.43,76.21,118,running,running,abnormal
0.34,-1.73,12.08,76.32,118,running,running,abnormal
2.27,-0.2,9.06,76.21,0,running,running,abnormal
3.52,-1.18,11.41,76.32,0,running,running,abnormal
2.77,-1.76,6.44,76.21,167,running,running,abnormal
-0.47,-2.86,7.62,76.21,171,running,running,abnormal
1.5,-2.54,9.81,76.32,157,running,running,abnormal
2.96,-0.75,10.54,76.32,143,running,running,abnormal
2.39,-1.87,13.62,76.32,134,running,running,abnormal
2.05,-1.1,8.44,76.32,116,running,running,abnormal
-2.43,-5.5,7.46,76.32,110,running,running,abnormal
0.98,-3.53,9.23,76.32,110,running,running,abnormal
0.23,-3.73,9.77,76.32,97,running,running,abnormal
2.38,0.93,9.52,76.32,93,running,running,abnormal
3.31,-1.43,7.25,76.32,87,running,running,abnormal
2.66,-2.04,9.21,76.32,86,running,running,abnormal
-0.09,-3.69,8.93,76.32,87,running,running,abnormal
0.23,-4.05,10.55,76.32,87,running,running,abnormal
0.39,-0.8,7.7,76.32,86,running,running,abnormal
2.96,-0.28,10.9,76.32,87,running,running,abnormal
0.18,-1.47,9.18,76.32,83,running,running,abnormal
1.96,-2.94,8.93,76.44,83,running,running,abnormal
-0.74,-4.5,8.34,76.44,83,running,running,abnormal
1.98,-2.79,9.27,76.55,73,running,running,abnormal
-0.92,-2.2,8.98,76.44,73,running,running,abnormal
3.45,-2.57,11.06,76.44,68,running,running,abnormal
0.64,-1.39,9.31,76.55,67,running,running,abnormal
2.6,-2.87,8.82,76.55,70,running,running,abnormal
-2.19,-4.57,10.72,76.55,73,running,running,abnormal
0.58,-3.25,8.04,76.55,73,running,running,abnormal
0.48,-4.25,12.41,76.55,74,running,running,abnormal
0.18,-1.9,10.47,76.55,74,running,running,abnormal
1.76,-2.98,8.94,76.66,90,running,running,abnormal
2.67,-2.25,13.0,76.66,100,running,running,abnormal
1.36,-3.43,10.29,76.66,109,running,running,abnormal
-0.48,-4.77,8.14,76.66,102,running,running,abnormal
0.76,0.55,10.78,76.66,102,running,running,abnormal
1.28,-2.93,7.8,76.66,113,running,running,abnormal
-1.32,0.0,11.28,76.77,112,running,running,abnormal
2.82,-2.59,10.11,76.66,113,running,running,abnormal
0.83,-2.13,7.9,76.77,111,running,running,abnormal
3.74,-2.53,10.16,76.77,116,running,running,abnormal
1.44,-3.9,9.75,76.77,115,running,running,abnormal
0.39,-2.0,9.47,76.77,124,running,running,abnormal
0.22,-1.49,8.42,76.77,119,running,running,abnormal
0.85,-0.71,10.14,76.89,119,running,running,abnormal
1.65,-1.56,9.87,76.89,109,running,running,abnormal
1.0,-2.36,8.47,76.89,108,running,running,abnormal
2.32,-1.57,8.1,76.89,105,running,running,abnormal
1.45,-3.99,8.39,76.89,98,running,running,abnormal
-0.13,-3.86,9.14,76.89,97,running,running,abnormal
0.42,-1.95,9.05,76.89,97,running,running,abnormal
0.68,-0.3,9.9,77.0,97,running,running,abnormal
-0.51,-0.79,8.38,77.0,79,running,running,abnormal
0.29,-2.51,6.42,77.11,79,running,running,abnormal
1.74,-1.38,9.5,77.0,73,running,running,abnormal
